Date,Steps,Distance_km,Active_Energy_kcal,Resting_Heart_Rate_bpm
2023-07-12,5718,4.04,219.0,
2023-07-13,6846,4.83,222.0,
2023-07-14,12522,8.91,383.0,
2023-07-15,10170,7.42,441.0,
2023-07-16,4551,3.16,154.0,
2023-07-17,4399,3.3,163.0,
2023-07-18,3045,2.27,97.0,
2023-07-19,5903,4.11,219.0,
2023-07-20,9748,7.43,335.0,
2023-07-21,15878,10.83,501.0,
2023-07-22,5377,4.03,198.0,
2023-07-23,10731,8.77,495.0,
2023-07-24,4195,3.28,179.0,
2023-07-25,17761,14.4,723.0,
2023-07-26,9986,7.39,340.0,
2023-07-27,13247,9.83,488.0,
2023-07-28,16083,10.53,447.0,
2023-07-29,5566,4.17,217.0,
2023-07-30,21508,15.58,711.0,
2023-07-31,1508,0.99,43.0,
2023-08-01,5933,4.62,225.0,
2023-08-02,8374,6.57,331.0,
2023-08-03,2666,2.13,113.0,
2023-08-04,2890,2.21,112.0,
2023-08-05,15458,10.7,525.0,
2023-08-06,4134,3.4,200.0,
2023-08-07,15500,11.61,564.0,
2023-08-08,4221,3.16,162.0,
2023-08-09,7544,5.78,292.0,
2023-08-10,12979,9.33,455.0,
2023-08-11,3446,2.54,151.0,
2023-08-12,3787,2.83,145.0,
2023-08-13,9949,6.78,305.0,
2023-08-14,1383,1.07,58.0,
2023-08-15,4754,3.72,205.0,
2023-08-16,7935,5.52,280.0,
2023-08-17,13123,9.51,470.0,
2023-08-18,21153,13.92,566.0,
2023-08-19,6859,5.26,259.0,
2023-08-20,7075,5.52,284.0,
2023-08-21,13077,9.39,473.0,
2023-08-22,10791,7.47,354.0,
2023-08-23,11121,7.46,368.0,
2023-08-24,8116,5.28,248.0,
2023-08-25,11833,7.8,351.0,
2023-08-26,15858,10.33,466.0,
2023-08-27,17501,11.82,653.0,
2023-08-28,10178,7.46,391.0,
2023-08-29,14574,10.4,474.0,
2023-08-30,22930,16.75,778.0,
2023-08-31,11686,9.13,434.0,
2023-09-01,15037,10.46,478.0,
2023-09-02,10362,7.59,340.0,
2023-09-03,24061,16.68,742.0,
2023-09-04,10640,8.26,389.0,
2023-09-05,17454,12.28,551.0,
2023-09-06,10826,7.09,279.0,
2023-09-07,13965,10.18,515.0,
2023-09-08,11997,8.67,364.0,
2023-09-09,21446,14.4,633.0,
2023-09-10,24669,17.39,740.0,
2023-09-11,11549,7.58,368.0,
2023-09-12,11722,8.15,381.0,
2023-09-13,4326,2.69,108.0,
2023-09-14,13971,9.3,413.0,
2023-09-15,11993,7.76,377.0,
2023-09-16,16093,11.0,491.0,
2023-09-17,14385,10.36,468.0,
2023-09-18,4834,3.15,136.0,
2023-09-19,14205,10.59,527.0,
2023-09-20,6113,4.42,269.0,
2023-09-21,6955,4.89,232.0,
2023-09-22,15130,10.53,493.0,
2023-09-23,22806,15.55,642.0,
2023-09-24,12817,8.6,401.0,
2023-09-25,12429,8.88,429.0,
2023-09-26,10959,7.53,339.0,
2023-09-27,1139,0.76,31.0,
2023-09-28,11971,8.04,395.0,
2023-09-29,15293,10.53,504.0,
2023-09-30,13033,9.15,411.0,
2023-10-01,8922,5.95,237.0,
2023-10-02,11209,7.3,347.0,
2023-10-03,14185,9.63,454.0,
2023-10-04,13368,9.72,419.0,
2023-10-05,17086,11.72,534.0,
2023-10-06,16485,11.33,503.0,
2023-10-07,7655,5.41,207.0,
2023-10-08,12350,8.28,335.0,
2023-10-09,6272,4.35,210.0,
2023-10-10,18547,12.27,622.0,
2023-10-11,9279,7.18,367.0,
2023-10-12,14175,9.79,484.0,
2023-10-13,17423,11.87,588.0,
2023-10-14,24348,15.88,677.0,
2023-10-15,15511,10.67,442.0,
2023-10-16,4580,3.44,162.0,
2023-10-17,20022,13.3,568.0,
2023-10-18,6373,4.4,213.0,
2023-10-19,10710,8.39,416.0,
2023-10-20,16930,13.61,697.0,
2023-10-21,13547,9.86,468.0,
2023-10-22,25118,17.65,746.0,
2023-10-23,1872,1.28,59.0,
2023-10-24,15888,12.39,606.0,
2023-10-25,12010,8.55,419.0,
2023-10-26,15813,11.67,536.0,
2023-10-27,15043,11.24,518.0,
2023-10-28,11351,8.72,417.0,
2023-10-29,13696,9.41,395.0,
2023-10-30,6373,4.61,213.0,
2023-10-31,10582,7.78,386.0,
2023-11-01,13764,10.0,554.0,
2023-11-02,11146,7.85,404.0,
2023-11-03,19030,15.09,771.0,
2023-11-04,7802,5.75,286.0,
2023-11-05,5280,4.24,207.0,
2023-11-06,5703,4.01,165.0,
2023-11-07,8765,6.55,323.0,
2023-11-08,12432,9.23,474.0,
2023-11-09,9193,6.37,341.0,
2023-11-10,16709,12.13,570.0,
2023-11-11,16534,11.93,460.0,
2023-11-12,14010,10.16,470.0,
2023-11-13,9495,6.84,337.0,
2023-11-14,5036,3.67,183.0,
2023-11-15,14742,10.83,559.0,
2023-11-16,11945,8.8,466.0,
2023-11-17,13872,10.32,515.0,
2023-11-18,26165,19.54,919.0,
2023-11-19,28318,19.95,837.0,
2023-11-20,6750,4.67,202.0,
2023-11-21,10939,8.05,425.0,
2023-11-22,11325,8.49,440.0,
2023-11-23,12453,9.18,472.0,
2023-11-24,19026,13.66,705.0,
2023-11-25,18118,12.66,550.0,
2023-11-26,9602,6.41,320.0,
2023-11-27,5574,4.31,214.0,
2023-11-28,11694,8.44,382.0,
2023-11-29,15609,11.12,582.0,
2023-11-30,12833,9.04,448.0,
2023-12-01,6364,4.85,265.0,
2023-12-02,8482,5.92,239.0,
2023-12-03,1064,0.74,34.0,
2023-12-04,1630,1.11,45.0,
2023-12-05,11810,8.71,469.0,
2023-12-06,12090,8.68,418.0,
2023-12-07,1012,0.71,37.0,
2023-12-08,11903,8.51,417.0,
2023-12-09,13085,9.19,454.0,
2023-12-10,7500,5.52,280.0,
2023-12-11,11161,7.64,334.0,
2023-12-12,13014,9.59,480.0,
2023-12-13,4474,3.44,177.0,
2023-12-14,11411,8.03,428.0,
2023-12-15,23331,17.27,779.0,
2023-12-16,22978,15.37,642.0,
2023-12-17,14100,10.43,537.0,
2023-12-18,4094,3.04,172.0,
2023-12-19,16619,12.01,595.0,
2023-12-20,10998,7.85,379.0,
2023-12-21,14725,10.75,512.0,
2023-12-22,13534,10.02,515.0,
2023-12-23,4504,3.29,180.0,
2023-12-24,6006,4.55,233.0,
2023-12-25,7535,5.27,250.0,
2023-12-26,6281,4.78,235.0,
2023-12-27,2082,1.45,75.0,
2023-12-28,12112,8.31,376.0,
2023-12-29,10415,7.4,359.0,
2023-12-30,15410,11.98,615.0,
2023-12-31,10046,7.06,356.0,
2024-01-01,7226,5.61,271.0,
2024-01-02,11047,7.22,367.0,
2024-01-03,11425,9.33,521.0,
2024-01-04,2708,1.88,98.0,
2024-01-05,16926,11.83,593.0,
2024-01-06,13181,9.52,432.0,
2024-01-07,13696,9.17,453.0,
2024-01-08,5254,3.84,171.0,
2024-01-09,11576,7.46,355.0,
2024-01-10,11930,8.4,412.0,
2024-01-11,14574,10.56,543.0,
2024-01-12,16796,11.61,578.0,
2024-01-13,20524,13.87,623.0,
2024-01-14,18415,11.76,464.0,
2024-01-15,8437,5.46,227.0,
2024-01-16,8347,5.51,265.0,
2024-01-17,7542,5.09,270.0,
2024-01-18,11072,7.59,373.0,
2024-01-19,14648,10.77,470.0,
2024-01-20,13618,10.66,507.0,
2024-01-21,9438,6.27,366.0,
2024-01-22,6964,4.96,213.0,
2024-01-23,12398,8.28,398.0,
2024-01-24,8799,6.06,308.0,
2024-01-25,12751,8.42,385.0,
2024-01-26,14280,10.12,464.0,
2024-01-27,11203,7.93,317.0,
2024-01-28,3653,2.46,121.0,
2024-01-29,9684,6.82,326.0,
2024-01-30,11323,8.43,451.0,
2024-01-31,13089,9.6,487.0,
2024-02-01,14756,10.58,459.0,
2024-02-02,14031,9.81,512.0,
2024-02-03,7322,5.71,329.0,
2024-02-04,6032,4.51,229.0,
2024-02-05,7115,5.13,276.0,
2024-02-06,9148,6.7,365.0,
2024-02-07,12844,9.16,477.0,
2024-02-08,13643,9.72,514.0,
2024-02-09,16915,12.41,588.0,
2024-02-10,13457,8.82,404.0,
2024-02-11,27462,20.53,1033.0,
2024-02-12,11426,9.23,447.0,
2024-02-13,15516,11.47,573.0,
2024-02-14,11041,7.71,331.0,
2024-02-15,14698,9.39,430.0,
2024-02-16,11030,7.52,293.0,
2024-02-17,14042,9.31,392.0,
2024-02-18,10906,7.34,304.0,
2024-02-19,9756,6.33,284.0,
2024-02-20,13603,9.41,447.0,
2024-02-21,14562,9.94,478.0,
2024-02-22,14954,10.74,531.0,
2024-02-23,22224,17.41,919.0,
2024-02-24,15035,11.13,545.0,
2024-02-25,21869,16.54,744.0,
2024-02-26,11114,8.17,424.0,
2024-02-27,12311,6.91,335.0,
2024-02-28,10456,7.18,380.0,
2024-02-29,11840,7.89,372.0,
2024-03-01,24435,16.1,724.0,
2024-03-02,25587,16.57,712.0,
2024-03-03,23189,15.71,693.0,
2024-03-04,10718,7.57,401.0,
2024-03-05,13324,9.92,511.0,
2024-03-06,13095,9.1,450.0,
2024-03-07,15039,10.45,555.0,
2024-03-08,16392,12.19,625.0,
2024-03-09,3213,2.3,95.0,
2024-03-10,1481,0.98,43.0,
2024-03-11,10753,8.42,457.0,
2024-03-12,9978,7.6,423.0,
2024-03-13,9957,6.66,332.0,
2024-03-14,15565,9.9,506.0,
2024-03-15,6285,4.25,220.0,
2024-03-16,8851,6.5,292.0,
2024-03-17,8425,6.27,226.0,
2024-03-18,9973,7.16,365.0,
2024-03-19,9474,6.2,258.0,
2024-03-20,13515,9.42,468.0,
2024-03-21,18862,12.27,570.0,
2024-03-22,6608,4.51,198.0,
2024-03-23,7054,4.77,214.0,
2024-03-24,13235,9.5,508.0,
2024-03-25,10838,8.09,361.0,
2024-03-26,18909,13.5,688.0,
2024-03-27,12745,9.47,511.0,
2024-03-28,14567,10.48,588.0,
2024-03-29,10362,8.05,390.0,
2024-03-30,31553,21.5,864.0,
2024-03-31,11615,7.6,361.0,
2024-04-01,9927,6.51,292.0,
2024-04-02,10633,7.6,339.0,
2024-04-03,14387,9.24,436.0,
2024-04-04,14027,10.11,491.0,
2024-04-05,13832,10.13,518.0,
2024-04-06,6190,4.96,221.0,
2024-04-07,10382,7.86,372.0,
2024-04-08,13138,8.9,419.0,
2024-04-09,12102,8.76,438.0,
2024-04-10,15013,10.87,498.0,
2024-04-11,13146,10.42,579.0,
2024-04-12,9422,6.68,324.0,
2024-04-13,12795,9.08,409.0,
2024-04-14,3620,2.48,108.0,
2024-04-15,11227,7.71,409.0,
2024-04-16,2855,1.98,109.0,
2024-04-17,10711,7.35,381.0,
2024-04-18,18643,13.38,656.0,
2024-04-19,11594,7.73,339.0,
2024-04-20,18035,12.77,654.0,
2024-04-21,3217,2.39,121.0,
2024-04-22,6116,4.12,198.0,
2024-04-23,10617,7.75,394.0,
2024-04-24,15078,10.15,478.0,
2024-04-25,9906,6.88,326.0,
2024-04-26,4981,3.53,150.0,
2024-04-27,18354,12.43,594.0,
2024-04-28,16071,10.75,473.0,
2024-04-29,15810,11.21,591.0,
2024-04-30,10145,6.79,329.0,
2024-05-01,9592,6.48,330.0,
2024-05-02,7983,5.24,272.0,
2024-05-03,13210,8.87,378.0,
2024-05-04,9188,5.98,257.0,
2024-05-05,22471,15.39,665.0,
2024-05-06,21900,15.8,714.0,
2024-05-07,13782,10.08,509.0,
2024-05-08,8263,6.23,303.0,
2024-05-09,3021,1.93,93.0,
2024-05-10,12588,9.37,417.0,
2024-05-11,17288,11.74,465.0,
2024-05-12,8996,6.22,240.0,
2024-05-13,10764,7.51,375.0,
2024-05-14,11160,7.28,341.0,
2024-05-15,34669,25.52,1677.0,
2024-05-16,13322,9.55,475.0,
2024-05-17,8704,6.83,354.0,
2024-05-18,9693,7.48,382.0,
2024-05-19,14018,10.65,477.0,
2024-05-20,13083,9.12,443.0,
2024-05-21,3030,1.83,89.0,
2024-05-22,14139,9.86,483.0,
2024-05-23,15191,11.2,561.0,
2024-05-24,13026,9.13,479.0,
2024-05-25,21974,15.33,710.0,
2024-05-26,7965,5.35,298.0,
2024-05-27,11022,7.74,402.0,
2024-05-28,8944,6.05,306.0,
2024-05-29,10743,7.71,339.0,
2024-05-30,4819,3.36,138.0,
2024-05-31,6885,5.28,274.0,
2024-06-01,4964,3.51,192.0,
2024-06-02,3428,2.6,109.0,
2024-06-03,13928,10.27,518.0,
2024-06-04,17279,13.36,736.0,
2024-06-05,9384,6.34,314.0,
2024-06-06,11286,8.31,443.0,
2024-06-07,16853,12.45,613.0,
2024-06-08,19554,13.66,568.0,
2024-06-09,13682,10.14,522.0,
2024-06-10,17912,15.49,434.0,
2024-06-11,18087,12.4,540.0,
2024-06-12,11709,8.1,411.0,
2024-06-13,13806,10.29,564.0,
2024-06-14,14957,10.92,501.0,
2024-06-15,18651,22.38,914.0,
2024-06-16,12291,9.05,473.0,
2024-06-17,12948,7.58,375.0,
2024-06-18,12912,8.67,412.0,
2024-06-19,17008,21.18,852.0,
2024-06-20,17518,13.74,742.0,
2024-06-21,18951,14.29,701.0,
2024-06-22,15714,11.0,502.0,
2024-06-23,13791,10.41,518.0,
2024-06-24,10799,8.05,423.0,
2024-06-25,17992,12.17,595.0,
2024-06-26,30180,24.52,1290.0,
2024-06-27,14961,10.59,461.0,
2024-06-28,17992,12.83,645.0,
2024-06-29,10707,8.13,394.0,
2024-06-30,14606,10.63,530.0,
2024-07-01,11826,8.56,415.0,
2024-07-02,6718,4.62,191.0,
2024-07-03,7379,10.24,669.0,
2024-07-04,8562,6.14,310.0,
2024-07-05,4943,3.39,188.0,
2024-07-06,12286,9.29,496.0,
2024-07-07,9973,13.76,941.0,
2024-07-08,9373,6.35,307.0,
2024-07-09,5807,4.14,216.0,
2024-07-10,7996,5.47,277.0,
2024-07-11,8244,5.63,317.0,
2024-07-12,5747,3.91,181.0,
2024-07-13,5719,4.3,252.0,
2024-07-14,9266,6.57,313.0,
2024-07-15,8084,5.39,274.0,
2024-07-16,11935,8.56,393.0,
2024-07-17,6443,4.74,254.0,
2024-07-18,10275,7.52,354.0,
2024-07-19,4356,2.86,121.0,
2024-07-20,10061,6.56,261.0,
2024-07-21,10887,7.35,387.0,
2024-07-22,5995,3.87,181.0,
2024-07-23,6778,4.42,218.0,
2024-07-24,6417,4.56,221.0,
2024-07-25,10559,8.07,432.0,
2024-07-26,6241,4.76,229.0,
2024-07-27,16240,11.82,596.0,
2024-07-28,1265,0.96,54.0,
2024-07-29,4392,2.91,126.0,
2024-07-30,7031,4.93,234.0,
2024-07-31,8895,5.87,256.0,
2024-08-01,8401,5.9,283.0,
2024-08-02,12991,9.47,399.0,
2024-08-03,16059,11.48,532.0,
2024-08-04,1298,0.9,54.0,
2024-08-05,6528,4.69,229.0,
2024-08-06,6168,4.32,201.0,
2024-08-07,9516,6.79,303.0,
2024-08-08,5708,3.78,162.0,
2024-08-09,8899,11.58,788.0,
2024-08-10,10799,7.0,307.0,
2024-08-11,16999,11.42,509.0,
2024-08-12,13117,9.25,476.0,
2024-08-13,4621,3.32,147.0,
2024-08-14,12367,13.69,913.0,
2024-08-15,13897,9.38,477.0,
2024-08-16,5888,10.02,800.0,
2024-08-17,12301,14.05,952.0,
2024-08-18,5578,4.0,184.0,
2024-08-19,13439,10.34,522.0,
2024-08-20,9866,6.82,313.0,
2024-08-21,13824,9.7,485.0,
2024-08-22,10418,7.19,314.0,
2024-08-23,12123,8.81,426.0,
2024-08-24,5271,4.15,243.0,
2024-08-25,3494,2.92,160.0,
2024-08-26,4529,3.15,156.0,
2024-08-27,7615,5.46,250.0,
2024-08-28,7030,4.85,237.0,
2024-08-29,8091,5.82,292.0,
2024-08-30,8690,6.77,356.0,
2024-08-31,9557,6.17,280.0,
2024-09-01,10352,8.0,361.0,
2024-09-02,15827,11.68,569.0,
2024-09-03,6751,4.56,231.0,
2024-09-04,10918,8.18,382.0,
2024-09-05,8313,5.6,257.0,
2024-09-06,6827,4.98,249.0,
2024-09-07,6791,4.65,243.0,
2024-09-08,11548,7.92,427.0,
2024-09-09,6614,5.16,275.0,
2024-09-10,8286,6.39,372.0,
2024-09-11,6406,4.36,210.0,
2024-09-12,6099,4.14,187.0,
2024-09-13,12801,16.4,1070.0,
2024-09-14,11901,7.88,365.0,
2024-09-15,8788,6.17,340.0,
2024-09-16,5123,3.75,188.0,
2024-09-17,5068,3.41,147.0,
2024-09-18,6493,4.14,193.0,
2024-09-19,6902,4.68,254.0,
2024-09-20,7943,5.43,269.0,
2024-09-21,14703,9.7,424.0,
2024-09-22,2272,1.84,105.0,
2024-09-23,6972,5.05,263.0,
2024-09-24,7009,4.85,252.0,
2024-09-25,8202,5.84,285.0,
2024-09-26,5448,3.88,191.0,
2024-09-27,10170,7.23,336.0,
2024-09-28,10241,7.48,361.0,
2024-09-29,11428,7.68,343.0,
2024-09-30,3976,2.76,133.0,
2024-10-01,6779,4.71,209.0,
2024-10-02,5521,3.86,196.0,
2024-10-03,6594,4.24,204.0,
2024-10-04,3447,2.41,113.0,
2024-10-05,22205,21.07,1295.0,
2024-10-06,5251,3.46,177.0,
2024-10-07,6535,4.28,203.0,
2024-10-08,9799,6.56,329.0,
2024-10-09,6938,4.56,201.0,
2024-10-10,7329,4.79,224.0,
2024-10-11,9039,6.12,309.0,
2024-10-12,8153,6.07,331.0,
2024-10-13,15085,10.08,443.0,
2024-10-14,5904,4.04,190.0,
2024-10-15,14917,21.79,1507.0,
2024-10-16,9753,6.9,388.0,
2024-10-17,5911,3.92,196.0,
2024-10-18,11217,7.6,357.0,
2024-10-19,9967,7.08,335.0,
2024-10-20,1162,0.87,44.0,
2024-10-21,8254,5.9,304.0,
2024-10-22,6142,4.29,208.0,
2024-10-23,7178,4.91,232.0,
2024-10-24,5933,3.96,229.0,
2024-10-25,5946,4.11,171.0,
2024-10-26,16582,11.19,409.0,
2024-10-27,17654,10.98,475.0,
2024-10-28,7009,4.85,248.0,
2024-10-29,12979,15.16,957.0,
2024-10-30,8442,5.79,320.0,
2024-10-31,9906,6.79,369.0,
2024-11-01,21823,14.65,659.0,
2024-11-02,5284,3.45,168.0,
2024-11-03,9012,9.49,608.0,
2024-11-04,4766,3.36,205.0,
2024-11-05,5644,4.13,222.0,
2024-11-06,10011,6.8,342.0,
2024-11-07,6045,4.12,244.0,
2024-11-08,7328,4.59,238.0,
2024-11-09,16321,11.28,533.0,
2024-11-10,18318,20.85,1313.0,
2024-11-11,11126,11.28,690.0,
2024-11-12,6455,4.26,226.0,
2024-11-13,6952,4.6,224.0,
2024-11-14,6146,3.94,197.0,
2024-11-15,10401,14.79,1023.0,
2024-11-16,24888,18.06,1918.0,
2024-11-17,7064,5.38,288.0,
2024-11-18,4451,3.04,169.0,
2024-11-19,12151,23.07,1736.0,
2024-11-20,6119,4.46,232.0,
2024-11-21,5844,4.58,276.0,
2024-11-22,8254,6.38,371.0,
2024-11-23,10619,8.06,378.0,
2024-11-24,14672,11.09,509.0,
2024-11-25,4360,3.25,187.0,
2024-11-26,6061,4.2,230.0,
2024-11-27,9332,6.62,344.0,
2024-11-28,16441,23.13,1587.0,
2024-11-29,8164,6.82,381.0,
2024-11-30,11712,9.29,483.0,
2024-12-01,7336,5.73,349.0,
2024-12-02,8791,6.09,323.0,
2024-12-03,16577,25.35,1766.0,
2024-12-04,10645,7.49,394.0,
2024-12-05,10506,8.74,492.0,
2024-12-06,10143,8.19,469.0,
2024-12-07,17999,14.78,779.0,
2024-12-08,10205,7.21,314.0,
2024-12-09,5982,4.66,275.0,
2024-12-10,6035,3.91,194.0,
2024-12-11,6827,4.81,274.0,
2024-12-12,8082,6.5,394.0,
2024-12-13,10980,13.14,886.0,
2024-12-14,13967,10.4,537.0,
2024-12-15,18302,13.2,593.0,
2024-12-16,6743,4.28,252.0,
2024-12-17,7279,4.71,226.0,
2024-12-18,7870,6.23,382.0,
2024-12-19,9109,7.38,423.0,
2024-12-20,12734,10.07,493.0,
2024-12-21,23078,16.46,690.0,
2024-12-22,13742,8.73,320.0,
2024-12-23,9179,5.8,267.0,
2024-12-24,7069,5.26,237.0,
2024-12-25,8262,5.91,230.0,
2024-12-26,8669,6.45,317.0,
2024-12-27,17428,12.58,599.0,
2024-12-28,27842,20.84,1010.0,
2024-12-29,4016,2.93,153.0,
2024-12-30,10746,8.79,463.0,
2024-12-31,10198,8.67,503.0,
2025-01-01,8951,6.4,267.0,
2025-01-02,6357,5.48,308.0,
2025-01-03,9175,7.96,440.0,
2025-01-04,4243,3.17,159.0,
2025-01-05,1537,1.51,94.0,
2025-01-06,464,0.3,6.0,
2025-01-07,4344,3.73,203.0,
2025-01-08,5201,3.69,180.0,
2025-01-09,9767,7.69,410.0,
2025-01-10,5795,4.85,273.0,
2025-01-11,9635,7.35,366.0,
2025-01-12,11520,10.07,606.0,
2025-01-13,8800,7.36,463.0,
2025-01-14,5804,4.48,270.0,
2025-01-15,9268,7.57,454.0,
2025-01-16,8588,6.82,376.0,
2025-01-17,6291,5.21,321.0,
2025-01-18,10198,8.0,433.0,
2025-01-19,8692,7.07,409.0,
2025-01-20,9957,8.26,492.0,
2025-01-21,14024,10.73,562.0,
2025-01-22,12337,9.79,479.0,
2025-01-23,8170,6.7,391.0,
2025-01-24,6679,5.68,350.0,
2025-01-25,6995,4.43,161.0,
2025-01-26,5745,4.3,267.0,
2025-01-27,8514,6.97,374.0,
2025-01-28,9168,7.06,383.0,
2025-01-29,6834,5.14,282.0,
2025-01-30,6465,5.2,301.0,
2025-01-31,9055,7.79,479.0,
2025-02-01,16983,13.39,695.0,
2025-02-02,11059,8.24,418.0,
2025-02-03,9723,7.67,465.0,
2025-02-04,8272,5.94,309.0,
2025-02-05,6162,4.91,294.0,
2025-02-06,11540,9.04,528.0,
2025-02-07,4573,3.48,224.0,
2025-02-08,16520,12.35,597.0,
2025-02-09,18641,13.1,700.0,
2025-02-10,9255,7.53,463.0,
2025-02-11,8806,6.2,334.0,
2025-02-12,12411,8.99,463.0,
2025-02-13,7758,5.92,382.0,
2025-02-14,8685,7.67,474.0,
2025-02-15,11286,8.58,456.0,
2025-02-16,9404,6.9,354.0,
2025-02-17,5197,3.97,206.0,
2025-02-18,11669,7.88,439.0,
2025-02-19,7200,5.41,284.0,
2025-02-20,7378,5.44,321.0,
2025-02-21,2034,1.63,80.0,
2025-02-22,8779,6.3,306.0,
2025-02-23,19721,16.0,867.0,
2025-02-24,5623,4.61,281.0,
2025-02-25,8144,6.89,413.0,
2025-02-26,12169,8.94,480.0,
2025-02-27,6314,4.24,254.0,
2025-02-28,7449,5.81,327.0,
2025-03-01,13421,9.5,441.0,
2025-03-02,10291,8.11,445.0,
2025-03-03,6105,4.28,240.0,
2025-03-04,7125,4.56,254.0,
2025-03-05,5311,4.44,277.0,
2025-03-06,9986,7.12,401.0,
2025-03-07,6347,5.19,284.0,
2025-03-08,18832,14.28,743.0,
2025-03-09,2969,2.27,77.0,
2025-03-10,5276,3.55,194.0,
2025-03-11,7044,5.12,285.0,
2025-03-12,10567,7.82,435.0,
2025-03-13,12001,8.69,446.0,
2025-03-14,2780,2.3,137.0,
2025-03-15,8467,6.69,323.0,
2025-03-16,4179,3.36,183.0,
2025-03-17,3386,2.78,152.0,
2025-03-18,8533,5.91,321.0,
2025-03-19,8640,6.24,353.0,
2025-03-20,7165,5.73,318.0,
2025-03-21,5452,4.19,229.0,
2025-03-22,5544,4.13,195.0,
2025-03-23,7721,6.14,343.0,
2025-03-24,7760,5.96,330.0,
2025-03-25,8166,6.22,325.0,
2025-03-26,7364,5.75,370.0,
2025-03-27,9735,7.56,408.0,
2025-03-28,7881,5.46,309.0,
2025-03-29,14159,9.45,458.0,
2025-03-30,12827,9.32,484.0,
2025-03-31,6722,4.47,257.0,
2025-04-01,6578,5.11,297.0,
2025-04-02,7677,5.18,284.0,
2025-04-03,10557,7.82,429.0,
2025-04-04,317,0.24,7.0,
2025-04-05,9128,7.78,406.0,
2025-04-06,1641,1.48,90.0,
2025-04-07,4787,3.47,221.0,
2025-04-08,6485,5.08,268.0,
2025-04-09,6796,4.85,256.0,
2025-04-10,9619,7.52,426.0,
2025-04-11,13832,11.18,606.0,
2025-04-12,21781,16.63,769.0,
2025-04-13,11785,7.83,385.0,
2025-04-14,7244,4.58,251.0,
2025-04-15,10228,7.88,400.0,
2025-04-16,5220,4.16,246.0,
2025-04-17,9571,7.61,466.0,
2025-04-18,19911,14.85,634.0,
2025-04-19,17586,13.82,634.0,
2025-04-20,14568,10.85,453.0,
2025-04-21,7294,5.85,293.0,
2025-04-22,6337,4.38,248.0,
2025-04-23,5427,4.51,272.0,
2025-04-24,5851,4.64,266.0,
2025-04-25,8187,5.54,246.0,
2025-04-26,10430,7.18,292.0,
2025-04-27,9528,6.41,340.0,
2025-04-28,7876,5.25,264.0,
2025-04-29,6693,5.29,327.0,
2025-04-30,8031,6.13,331.0,
2025-05-01,17793,13.34,615.0,
2025-05-02,8101,5.86,280.0,
2025-05-03,17441,13.18,668.0,
2025-05-04,8186,5.3,197.0,
2025-05-05,4071,2.89,175.0,
2025-05-06,5510,3.5,201.0,
2025-05-07,5483,4.03,195.0,
2025-05-08,13909,11.31,624.0,
2025-05-09,9659,7.12,323.0,
2025-05-10,36657,27.13,1297.0,
2025-05-11,2954,2.2,87.0,
2025-05-12,9067,6.67,347.0,
2025-05-13,9441,6.92,372.0,
2025-05-14,4551,3.18,170.0,
2025-05-15,17473,14.58,733.0,
2025-05-16,11577,9.04,449.0,
2025-05-17,29438,22.76,1056.0,
2025-05-18,14074,10.28,490.0,
2025-05-19,5300,3.58,197.0,
2025-05-20,6264,4.52,249.0,
2025-05-21,10451,7.53,379.0,
2025-05-22,8281,6.4,359.0,
2025-05-23,10874,8.08,467.0,
2025-05-24,13223,9.28,420.0,
2025-05-25,17547,14.36,716.0,
2025-05-26,10187,6.57,291.0,
2025-05-27,14114,9.31,405.0,
2025-05-28,16328,11.72,518.0,
2025-05-29,10106,7.77,407.0,
2025-05-30,21393,14.62,635.0,
2025-05-31,21496,15.6,807.0,
2025-06-01,23649,16.89,703.0,
2025-06-02,18350,13.7,601.0,
2025-06-03,8728,6.07,317.0,
2025-06-04,9090,6.37,322.0,
2025-06-05,9527,6.72,342.0,
2025-06-06,14951,12.72,689.0,
2025-06-07,11886,8.91,446.0,
2025-06-08,9164,6.98,355.0,
2025-06-09,12398,9.41,489.0,
2025-06-10,6606,4.46,237.0,
2025-06-11,8495,6.14,320.0,
2025-06-12,11911,10.0,535.0,
2025-06-13,8780,6.81,359.0,
2025-06-14,13456,9.17,424.0,
2025-06-15,20328,13.82,688.0,
2025-06-16,6222,4.3,210.0,
2025-06-17,7189,4.72,246.0,
2025-06-18,8652,5.87,324.0,
2025-06-19,9275,6.11,274.0,
2025-06-20,6654,4.81,251.0,
2025-06-21,35224,36.11,1994.0,
2025-06-22,8916,6.39,317.0,
2025-06-23,5326,3.97,243.0,
2025-06-24,10561,7.48,355.0,
2025-06-25,7030,4.66,234.0,
2025-06-26,4708,3.19,165.0,
2025-06-27,9445,7.64,423.0,
2025-06-28,22028,15.06,601.0,
2025-06-29,20259,13.65,553.0,
2025-06-30,2575,1.79,69.0,
2025-07-01,9906,6.4,308.0,
2025-07-02,8324,5.62,269.0,
2025-07-03,10677,7.75,374.0,
2025-07-04,8889,6.81,387.0,
2025-07-05,20944,15.42,673.0,
2025-07-06,9780,7.08,369.0,
2025-07-07,8361,6.72,385.0,
2025-07-08,8133,5.48,266.0,
2025-07-09,10444,7.23,406.0,
2025-07-10,6874,4.7,260.0,
2025-07-11,8634,6.51,300.0,
2025-07-12,19503,14.41,651.0,
2025-07-13,3784,2.56,100.0,
2025-07-14,11307,7.31,370.0,
